,Time,IN1,IN2,OUTCHANGED,CORRECT
14190,14190,0,0,1,0
14191,14191,0,1,0,0
14192,14192,1,1,0,1
14193,14193,0,0,1,0
14194,14194,0,0,1,0
14195,14195,0,1,1,1
14196,14196,1,0,0,0
14197,14197,0,1,1,1
14198,14198,1,1,1,0
14199,14199,0,0,0,1
14200,14200,1,0,0,0
14201,14201,1,1,1,0
14202,14202,0,0,0,1
14203,14203,0,0,1,0
14204,14204,0,0,1,0
14205,14205,1,0,0,0
14206,14206,0,1,1,1
14207,14207,0,0,0,1
14208,14208,1,1,1,0
14209,14209,1,1,1,0
14210,14210,0,1,0,0
14211,14211,0,1,1,1
14212,14212,1,1,0,1
14213,14213,0,0,0,1
14214,14214,0,1,1,1
14215,14215,0,0,0,1
14216,14216,0,1,0,0
14217,14217,0,1,1,1
14218,14218,1,1,0,1
14219,14219,0,1,1,1
14220,14220,0,0,0,1
14221,14221,1,1,0,1
14222,14222,1,0,0,0
14223,14223,0,1,1,1
14224,14224,1,1,1,0
14225,14225,0,1,0,0
14226,14226,1,1,1,0
14227,14227,0,0,0,1
14228,14228,0,0,0,1
14229,14229,1,0,0,0
14230,14230,1,0,0,0
14231,14231,1,0,0,0
14232,14232,0,0,1,0
14233,14233,0,1,0,0
14234,14234,0,1,1,1
14235,14235,0,1,1,1
14236,14236,0,0,0,1
14237,14237,0,1,1,1
14238,14238,0,0,1,0
14239,14239,0,0,1,0
14240,14240,1,1,0,1
14241,14241,0,0,0,1
14242,14242,0,1,0,0
14243,14243,1,0,1,1
14244,14244,0,0,0,1
14245,14245,0,1,0,0
14246,14246,1,1,1,0
14247,14247,1,0,1,1
14248,14248,0,1,0,0
14249,14249,1,0,0,0
14250,14250,0,0,0,1
14251,14251,1,0,1,1
14252,14252,1,1,0,1
14253,14253,1,1,1,0
14254,14254,1,1,0,1
14255,14255,1,0,0,0
14256,14256,1,1,0,1
14257,14257,1,0,1,1
14258,14258,1,0,0,0
14259,14259,1,0,1,1
14260,14260,0,0,1,0
14261,14261,1,1,1,0
14262,14262,1,0,1,1
14263,14263,1,1,1,0
14264,14264,1,0,0,0
14265,14265,0,0,0,1
14266,14266,1,1,1,0
14267,14267,1,0,0,0
14268,14268,1,1,0,1
14269,14269,1,0,1,1
14270,14270,0,0,0,1
14271,14271,0,1,1,1
14272,14272,1,0,0,0
14273,14273,1,0,0,0
14274,14274,0,1,1,1
14275,14275,0,0,1,0
14276,14276,1,1,0,1
14277,14277,1,0,1,1
14278,14278,1,0,1,1
14279,14279,0,0,0,1
14280,14280,0,0,1,0
14281,14281,0,0,1,0
14282,14282,1,0,1,1
14283,14283,1,0,0,0
14284,14284,0,0,1,0
14285,14285,0,1,1,1
14286,14286,0,0,0,1
14287,14287,1,0,0,0
14288,14288,0,1,1,1
14289,14289,0,1,1,1
14290,14290,0,1,1,1
14291,14291,0,0,0,1
14292,14292,1,0,1,1
14293,14293,1,0,0,0
14294,14294,0,0,1,0
14295,14295,1,0,0,0
14296,14296,0,1,0,0
14297,14297,1,0,1,1
14298,14298,0,0,1,0
14299,14299,0,0,1,0
14300,14300,0,0,1,0
14301,14301,1,1,0,1
14302,14302,1,1,0,1
14303,14303,0,1,0,0
14304,14304,1,0,0,0
14305,14305,0,1,0,0
14306,14306,0,0,1,0
14307,14307,0,0,1,0
14308,14308,0,1,1,1
14309,14309,1,1,1,0
14310,14310,1,1,0,1
14311,14311,0,1,1,1
14312,14312,1,1,1,0
14313,14313,0,1,0,0
14314,14314,1,1,0,1
14315,14315,0,0,0,1
14316,14316,0,0,1,0
14317,14317,0,1,1,1
14318,14318,1,0,1,1
14319,14319,1,0,0,0
14320,14320,1,1,1,0
14321,14321,1,1,0,1
14322,14322,1,1,0,1
14323,14323,1,1,0,1
14324,14324,0,1,1,1
14325,14325,1,0,0,0
14326,14326,0,0,1,0
14327,14327,0,1,0,0
14328,14328,1,0,0,0
14329,14329,0,1,1,1
14330,14330,1,1,0,1
14331,14331,1,1,1,0
14332,14332,1,0,0,0
14333,14333,1,0,0,0
14334,14334,0,0,1,0
14335,14335,0,1,0,0
14336,14336,0,0,0,1
14337,14337,1,0,0,0
14338,14338,0,1,0,0
14339,14339,0,1,1,1
14340,14340,1,0,0,0
14341,14341,0,1,0,0
14342,14342,0,0,1,0
14343,14343,0,0,0,1
14344,14344,0,1,1,1
14345,14345,0,0,1,0
14346,14346,1,0,1,1
14347,14347,1,0,0,0
14348,14348,0,0,1,0
14349,14349,1,0,1,1
14350,14350,0,0,0,1
14351,14351,1,0,1,1
14352,14352,0,1,1,1
14353,14353,0,0,0,1
14354,14354,1,0,0,0
14355,14355,0,0,0,1
14356,14356,1,0,0,0
14357,14357,1,0,1,1
14358,14358,1,0,0,0
14359,14359,0,1,1,1
14360,14360,1,1,0,1
14361,14361,0,1,1,1
14362,14362,1,0,0,0
14363,14363,1,1,0,1
14364,14364,0,1,0,0
14365,14365,0,0,1,0
14366,14366,0,1,0,0
14367,14367,1,0,1,1
14368,14368,0,0,1,0
14369,14369,0,0,0,1
14370,14370,1,1,0,1
14371,14371,1,0,1,1
14372,14372,0,0,0,1
14373,14373,0,0,1,0
14374,14374,1,1,1,0
14375,14375,1,0,1,1
14376,14376,1,1,1,0
14377,14377,1,1,1,0
14378,14378,1,1,1,0
14379,14379,0,0,1,0
14380,14380,1,0,0,0
14381,14381,0,0,0,1
14382,14382,0,0,1,0
14383,14383,1,0,0,0
14384,14384,1,1,0,1
14385,14385,1,0,0,0
14386,14386,1,1,1,0
14387,14387,1,0,1,1
14388,14388,1,1,0,1
14389,14389,1,0,1,1
14390,14390,0,0,1,0
14391,14391,0,1,0,0
14392,14392,1,0,0,0
14393,14393,0,1,1,1
14394,14394,0,1,1,1
14395,14395,0,0,0,1
14396,14396,0,1,0,0
14397,14397,1,1,0,1
14398,14398,0,1,1,1
14399,14399,0,1,0,0
14400,14400,0,0,0,1
14401,14401,1,0,1,1
14402,14402,1,1,0,1
14403,14403,0,0,1,0
14404,14404,0,1,1,1
14405,14405,1,0,1,1
14406,14406,0,0,0,1
14407,14407,0,0,1,0
14408,14408,0,1,0,0
14409,14409,1,0,1,1
14410,14410,1,0,1,1
14411,14411,1,1,1,0
14412,14412,1,0,1,1
14413,14413,0,1,0,0
14414,14414,1,0,0,0
14415,14415,1,1,0,1
14416,14416,1,0,0,0
14417,14417,0,1,1,1
14418,14418,1,0,1,1
14419,14419,1,0,1,1
14420,14420,1,0,0,0
14421,14421,1,0,0,0
14422,14422,1,1,0,1
14423,14423,1,1,0,1
14424,14424,1,1,0,1
14425,14425,1,1,0,1
14426,14426,1,1,0,1
14427,14427,1,0,0,0
14428,14428,0,0,1,0
14429,14429,1,0,1,1
14430,14430,0,0,1,0
14431,14431,1,0,1,1
14432,14432,0,0,0,1
14433,14433,0,1,0,0
14434,14434,0,0,1,0
14435,14435,0,0,1,0
14436,14436,0,1,1,1
14437,14437,1,0,1,1
14438,14438,0,0,0,1
14439,14439,0,0,0,1
14440,14440,1,1,1,0
14441,14441,0,0,0,1
14442,14442,0,0,1,0
14443,14443,0,0,0,1
14444,14444,1,0,1,1
14445,14445,1,0,1,1
14446,14446,0,0,1,0
14447,14447,0,0,1,0
14448,14448,0,1,0,0
14449,14449,0,1,1,1
14450,14450,0,1,1,1
14451,14451,0,0,1,0
14452,14452,0,0,0,1
14453,14453,1,0,1,1
14454,14454,0,0,0,1
14455,14455,1,1,0,1
14456,14456,1,1,0,1
14457,14457,1,1,0,1
14458,14458,0,0,1,0
14459,14459,1,0,0,0
14460,14460,0,1,0,0
14461,14461,0,1,0,0
14462,14462,1,0,1,1
14463,14463,0,1,1,1
14464,14464,1,1,0,1
14465,14465,1,0,1,1
14466,14466,1,0,1,1
14467,14467,0,0,0,1
14468,14468,0,1,1,1
14469,14469,1,1,0,1
14470,14470,1,0,1,1
14471,14471,1,0,1,1
14472,14472,0,1,0,0
14473,14473,0,1,0,0
14474,14474,1,0,0,0
14475,14475,1,1,1,0
14476,14476,0,1,0,0
14477,14477,1,0,0,0
14478,14478,0,0,0,1
14479,14479,0,0,0,1
14480,14480,1,1,1,0
14481,14481,1,1,1,0
14482,14482,1,0,0,0
14483,14483,1,1,1,0
14484,14484,0,1,0,0
14485,14485,0,0,0,1
14486,14486,0,1,1,1
14487,14487,0,0,0,1
14488,14488,0,1,1,1
14489,14489,1,0,0,0
14490,14490,0,1,0,0
14491,14491,1,1,1,0
14492,14492,0,1,1,1
14493,14493,0,1,1,1
14494,14494,1,0,0,0
14495,14495,1,1,0,1
14496,14496,1,0,1,1
14497,14497,1,0,1,1
14498,14498,1,0,0,0
14499,14499,0,1,1,1
14500,14500,0,1,0,0
14501,14501,1,1,1,0
14502,14502,0,0,1,0
14503,14503,1,1,1,0
14504,14504,1,1,1,0
14505,14505,1,0,0,0
14506,14506,1,0,0,0
14507,14507,1,0,1,1
14508,14508,1,1,0,1
14509,14509,1,0,0,0
14510,14510,0,1,1,1
14511,14511,1,0,1,1
14512,14512,0,1,1,1
14513,14513,0,1,0,0
14514,14514,0,1,0,0
14515,14515,1,0,0,0
14516,14516,1,0,0,0
14517,14517,1,1,1,0
14518,14518,0,1,0,0
14519,14519,0,0,1,0
14520,14520,1,0,1,1
14521,14521,0,1,0,0
14522,14522,1,0,0,0
14523,14523,1,1,0,1
14524,14524,0,1,1,1
14525,14525,0,1,0,0
14526,14526,0,0,0,1
14527,14527,0,1,0,0
14528,14528,0,0,1,0
14529,14529,1,1,0,1
14530,14530,0,0,1,0
14531,14531,0,0,0,1
14532,14532,0,1,0,0
14533,14533,0,1,1,1
14534,14534,0,0,1,0
14535,14535,0,1,0,0
14536,14536,0,0,0,1
14537,14537,1,0,1,1
14538,14538,1,0,1,1
14539,14539,0,1,0,0
14540,14540,0,0,1,0
14541,14541,0,1,1,1
14542,14542,0,1,1,1
14543,14543,1,1,0,1
14544,14544,0,0,1,0
14545,14545,0,1,0,0
14546,14546,1,1,0,1
14547,14547,1,0,1,1
14548,14548,0,1,1,1
14549,14549,0,1,1,1
14550,14550,0,1,1,1
14551,14551,1,0,0,0
14552,14552,0,0,0,1
14553,14553,1,1,1,0
14554,14554,1,1,0,1
14555,14555,1,1,0,1
14556,14556,0,0,0,1
14557,14557,0,0,1,0
14558,14558,1,1,0,1
14559,14559,1,1,1,0
14560,14560,0,0,0,1
14561,14561,1,1,0,1
14562,14562,1,0,1,1
14563,14563,1,1,0,1
14564,14564,0,1,1,1
14565,14565,1,0,1,1
14566,14566,0,0,0,1
14567,14567,1,1,0,1
14568,14568,0,0,0,1
14569,14569,0,1,1,1
14570,14570,0,1,1,1
14571,14571,0,0,1,0
14572,14572,1,0,1,1
14573,14573,0,0,0,1
14574,14574,0,1,1,1
14575,14575,1,1,0,1
14576,14576,0,0,0,1
14577,14577,0,0,0,1
14578,14578,0,1,1,1
14579,14579,0,1,1,1
14580,14580,0,0,0,1
14581,14581,1,1,1,0
14582,14582,0,0,0,1
14583,14583,0,1,0,0
14584,14584,1,0,0,0
14585,14585,0,0,0,1
14586,14586,0,1,0,0
14587,14587,1,1,1,0
14588,14588,1,1,1,0
14589,14589,1,1,1,0
14590,14590,1,1,0,1
14591,14591,1,0,1,1
14592,14592,1,0,1,1
14593,14593,1,0,0,0
14594,14594,1,1,1,0
14595,14595,0,0,0,1
14596,14596,1,1,1,0
14597,14597,1,0,0,0
14598,14598,1,0,1,1
14599,14599,1,0,0,0
14600,14600,1,1,1,0
14601,14601,0,0,1,0
14602,14602,0,0,0,1
14603,14603,1,1,1,0
14604,14604,1,0,1,1
14605,14605,0,1,1,1
14606,14606,0,0,1,0
14607,14607,1,1,1,0
14608,14608,1,1,1,0
14609,14609,0,0,0,1
14610,14610,1,1,1,0
14611,14611,0,0,0,1
14612,14612,1,1,0,1
14613,14613,0,0,0,1
14614,14614,0,1,0,0
14615,14615,1,0,0,0
14616,14616,1,0,1,1
14617,14617,0,1,1,1
14618,14618,0,1,0,0
14619,14619,1,0,1,1
14620,14620,0,1,0,0
14621,14621,0,0,1,0
14622,14622,1,1,0,1
14623,14623,1,0,0,0
14624,14624,1,1,1,0
14625,14625,1,0,1,1
14626,14626,0,0,1,0
14627,14627,0,1,1,1
14628,14628,0,1,0,0
14629,14629,0,0,1,0
14630,14630,0,1,0,0
14631,14631,1,0,0,0
14632,14632,0,0,0,1
14633,14633,1,0,1,1
14634,14634,0,1,1,1
14635,14635,1,0,1,1
14636,14636,1,1,0,1
14637,14637,0,1,0,0
14638,14638,1,1,0,1
14639,14639,1,0,0,0
14640,14640,1,1,0,1
14641,14641,1,0,0,0
14642,14642,0,1,0,0
14643,14643,0,1,1,1
14644,14644,1,0,1,1
14645,14645,1,0,0,0
14646,14646,0,1,1,1
14647,14647,1,0,0,0
14648,14648,0,0,1,0
14649,14649,1,1,1,0
14650,14650,0,0,0,1
14651,14651,0,0,1,0
14652,14652,0,1,0,0
14653,14653,1,1,0,1
14654,14654,1,0,1,1
14655,14655,1,0,0,0
14656,14656,1,1,1,0
14657,14657,1,1,0,1
14658,14658,1,0,0,0
14659,14659,0,1,1,1
14660,14660,1,0,0,0
14661,14661,0,1,1,1
14662,14662,1,0,0,0
14663,14663,0,0,0,1
14664,14664,0,0,1,0
14665,14665,0,0,1,0
14666,14666,1,1,0,1
14667,14667,0,1,0,0
14668,14668,1,0,1,1
14669,14669,1,1,0,1
14670,14670,1,0,1,1
14671,14671,0,0,0,1
14672,14672,0,0,1,0
14673,14673,0,1,0,0
14674,14674,0,1,1,1
14675,14675,1,1,1,0
14676,14676,1,0,1,1
14677,14677,1,0,0,0
14678,14678,0,0,0,1
14679,14679,0,0,1,0
14680,14680,0,1,0,0
14681,14681,1,1,0,1
14682,14682,1,0,1,1
14683,14683,1,1,0,1
14684,14684,0,1,0,0
14685,14685,1,1,0,1
14686,14686,1,0,0,0
14687,14687,0,0,1,0
14688,14688,1,1,1,0
14689,14689,1,0,0,0
14690,14690,0,1,1,1
14691,14691,1,1,1,0
14692,14692,1,0,0,0
14693,14693,0,1,0,0
14694,14694,0,1,1,1
14695,14695,1,1,0,1
14696,14696,1,0,1,1
14697,14697,0,0,1,0
14698,14698,1,0,1,1
14699,14699,1,0,0,0
14700,14700,1,1,0,1
14701,14701,1,0,1,1
14702,14702,0,0,0,1
14703,14703,0,0,0,1
14704,14704,1,1,1,0
14705,14705,1,0,0,0
14706,14706,1,1,0,1
14707,14707,0,0,0,1
14708,14708,1,1,1,0
14709,14709,0,1,1,1
14710,14710,0,0,1,0
14711,14711,1,1,1,0
14712,14712,0,1,1,1
14713,14713,0,1,1,1
14714,14714,0,0,1,0
14715,14715,0,1,0,0
14716,14716,0,1,0,0
14717,14717,0,1,1,1
14718,14718,0,1,1,1
14719,14719,1,0,0,0
14720,14720,0,1,1,1
14721,14721,1,0,0,0
14722,14722,1,0,1,1
14723,14723,1,1,0,1
14724,14724,0,1,0,0
14725,14725,0,0,1,0
14726,14726,0,1,1,1
14727,14727,1,0,0,0
14728,14728,1,1,0,1
14729,14729,1,0,1,1
14730,14730,1,1,1,0
14731,14731,1,0,0,0
14732,14732,0,0,1,0
14733,14733,0,1,1,1
14734,14734,1,1,1,0
14735,14735,0,1,1,1
14736,14736,1,1,0,1
14737,14737,0,0,0,1
14738,14738,1,1,0,1
14739,14739,0,0,1,0
14740,14740,1,0,1,1
14741,14741,0,0,0,1
14742,14742,0,0,1,0
14743,14743,0,0,1,0
14744,14744,1,1,1,0
14745,14745,1,0,0,0
14746,14746,0,0,1,0
14747,14747,1,0,1,1
14748,14748,0,1,1,1
14749,14749,0,0,1,0
14750,14750,1,1,0,1
14751,14751,0,0,1,0
14752,14752,1,0,0,0
14753,14753,1,0,1,1
14754,14754,1,1,1,0
14755,14755,0,0,0,1
14756,14756,0,1,1,1
14757,14757,0,0,0,1
14758,14758,1,1,1,0
14759,14759,0,0,1,0
14760,14760,0,0,1,0
14761,14761,0,1,1,1
14762,14762,0,0,0,1
14763,14763,1,0,0,0
14764,14764,0,1,0,0
14765,14765,0,0,0,1
14766,14766,1,0,1,1
14767,14767,0,0,1,0
14768,14768,0,0,1,0
14769,14769,1,0,1,1
14770,14770,1,0,1,1
14771,14771,1,1,0,1
14772,14772,1,0,0,0
14773,14773,1,0,0,0
14774,14774,1,0,1,1
14775,14775,0,0,1,0
14776,14776,0,1,0,0
14777,14777,0,0,1,0
14778,14778,0,0,1,0
14779,14779,1,0,1,1
14780,14780,0,1,0,0
14781,14781,1,0,1,1
14782,14782,1,0,1,1
14783,14783,1,1,1,0
14784,14784,1,1,0,1
14785,14785,1,1,0,1
14786,14786,1,1,1,0
14787,14787,1,0,1,1
14788,14788,1,0,0,0
14789,14789,0,1,1,1
14790,14790,1,0,1,1
14791,14791,1,1,0,1
14792,14792,0,1,1,1
14793,14793,0,1,0,0
14794,14794,0,0,1,0
14795,14795,0,0,1,0
14796,14796,1,0,1,1
14797,14797,0,1,1,1
14798,14798,0,0,0,1
14799,14799,1,1,1,0
14800,14800,0,0,0,1
14801,14801,1,1,0,1
14802,14802,1,0,0,0
14803,14803,0,1,1,1
14804,14804,1,1,1,0
14805,14805,0,0,0,1
14806,14806,1,0,1,1
14807,14807,1,0,0,0
14808,14808,0,1,1,1
14809,14809,0,1,0,0
14810,14810,0,0,0,1
14811,14811,1,0,0,0
14812,14812,1,1,1,0
14813,14813,1,0,1,1
14814,14814,0,0,1,0
14815,14815,1,1,1,0
14816,14816,0,0,0,1
14817,14817,0,0,0,1
14818,14818,0,0,1,0
14819,14819,0,0,1,0
14820,14820,1,0,1,1
14821,14821,1,1,0,1
14822,14822,0,1,0,0
14823,14823,1,1,1,0
14824,14824,1,1,1,0
14825,14825,1,0,0,0
14826,14826,0,0,0,1
14827,14827,1,1,1,0
14828,14828,0,0,0,1
14829,14829,1,1,1,0
14830,14830,1,0,1,1
14831,14831,0,0,1,0
14832,14832,1,0,1,1
14833,14833,1,0,1,1
14834,14834,1,0,1,1
14835,14835,0,1,1,1
14836,14836,0,0,0,1
14837,14837,1,1,1,0
14838,14838,1,1,0,1
14839,14839,0,0,0,1
14840,14840,1,0,0,0
14841,14841,0,1,0,0
14842,14842,1,1,1,0
14843,14843,1,0,1,1
14844,14844,0,0,1,0
14845,14845,1,0,1,1
14846,14846,1,1,1,0
14847,14847,1,1,0,1
14848,14848,0,0,0,1
14849,14849,0,0,1,0
14850,14850,0,0,1,0
14851,14851,0,0,0,1
14852,14852,0,0,0,1
14853,14853,1,1,1,0
14854,14854,1,1,0,1
14855,14855,1,1,0,1
14856,14856,0,1,1,1
14857,14857,1,1,0,1
14858,14858,0,0,0,1
14859,14859,0,0,0,1
14860,14860,0,0,1,0
14861,14861,1,0,1,1
14862,14862,0,1,0,0
14863,14863,1,0,1,1
14864,14864,0,0,0,1
14865,14865,1,0,0,0
14866,14866,0,0,1,0
14867,14867,1,1,1,0
14868,14868,1,1,1,0
14869,14869,1,1,0,1
14870,14870,0,0,1,0
14871,14871,1,0,1,1
14872,14872,1,1,0,1
14873,14873,1,1,1,0
14874,14874,0,0,0,1
14875,14875,0,1,1,1
14876,14876,1,0,0,0
14877,14877,0,0,1,0
14878,14878,0,1,1,1
14879,14879,0,1,1,1
14880,14880,0,0,0,1
14881,14881,1,0,0,0
14882,14882,0,1,1,1
14883,14883,1,0,1,1
14884,14884,1,0,1,1
14885,14885,1,1,1,0
14886,14886,1,0,0,0
14887,14887,1,1,0,1
14888,14888,0,0,1,0
14889,14889,1,1,0,1
14890,14890,1,0,0,0
14891,14891,1,0,1,1
14892,14892,1,1,1,0
14893,14893,1,1,1,0
14894,14894,0,0,1,0
14895,14895,1,0,0,0
14896,14896,1,0,0,0
14897,14897,0,1,0,0
14898,14898,1,0,1,1
14899,14899,0,0,1,0
14900,14900,1,1,0,1
14901,14901,0,0,0,1
14902,14902,0,1,0,0
14903,14903,1,1,0,1
14904,14904,1,1,1,0
14905,14905,1,0,0,0
14906,14906,1,1,1,0
14907,14907,1,1,1,0
14908,14908,1,0,1,1
14909,14909,1,1,1,0
14910,14910,1,0,0,0
14911,14911,1,1,0,1
14912,14912,0,1,1,1
14913,14913,0,0,1,0
14914,14914,0,0,0,1
14915,14915,1,1,1,0
14916,14916,1,0,1,1
14917,14917,0,1,1,1
14918,14918,1,0,0,0
14919,14919,0,1,0,0
14920,14920,0,0,1,0
14921,14921,0,0,1,0
14922,14922,1,0,0,0
14923,14923,1,1,1,0
14924,14924,1,0,1,1
14925,14925,1,1,1,0
14926,14926,0,0,1,0
14927,14927,1,1,0,1
14928,14928,0,1,1,1
14929,14929,1,0,1,1
14930,14930,1,0,1,1
14931,14931,0,1,0,0
14932,14932,0,0,0,1
14933,14933,1,0,0,0
14934,14934,0,0,1,0
14935,14935,0,0,0,1
14936,14936,0,0,1,0
14937,14937,0,1,1,1
14938,14938,0,0,0,1
14939,14939,1,0,1,1
14940,14940,1,1,1,0
14941,14941,1,0,0,0
14942,14942,1,0,1,1
14943,14943,0,1,1,1
14944,14944,1,0,1,1
14945,14945,0,1,0,0
14946,14946,0,0,0,1
14947,14947,1,0,1,1
14948,14948,0,1,0,0
14949,14949,0,0,1,0
14950,14950,0,1,0,0
14951,14951,1,0,0,0
14952,14952,0,0,0,1
14953,14953,0,0,1,0
14954,14954,1,0,1,1
14955,14955,1,1,1,0
14956,14956,0,1,1,1
14957,14957,0,1,0,0
14958,14958,0,0,1,0
14959,14959,1,0,0,0
14960,14960,0,1,0,0
14961,14961,1,0,0,0
14962,14962,1,1,0,1
14963,14963,0,0,1,0
14964,14964,1,1,1,0
14965,14965,1,0,0,0
14966,14966,1,1,1,0
14967,14967,0,0,1,0
14968,14968,0,1,1,1
14969,14969,1,0,0,0
14970,14970,0,1,0,0
14971,14971,1,1,1,0
14972,14972,1,0,0,0
14973,14973,0,1,1,1
14974,14974,1,0,1,1
14975,14975,0,0,0,1
14976,14976,0,0,0,1
14977,14977,1,1,1,0
14978,14978,1,1,1,0
14979,14979,1,1,0,1
14980,14980,0,0,0,1
14981,14981,0,1,1,1
14982,14982,0,1,0,0
14983,14983,0,1,0,0
14984,14984,0,0,0,1
14985,14985,1,1,0,1
14986,14986,1,1,0,1
14987,14987,0,1,1,1
14988,14988,1,0,0,0
14989,14989,0,0,0,1
14990,14990,1,0,1,1
14991,14991,1,1,1,0
14992,14992,0,1,0,0
14993,14993,1,0,0,0
14994,14994,0,0,1,0
14995,14995,0,1,1,1
14996,14996,1,0,1,1
14997,14997,0,1,1,1
14998,14998,1,1,0,1
14999,14999,1,0,1,1
15000,15000,1,0,0,0
15001,15001,0,0,1,0
15002,15002,1,1,0,1
15003,15003,1,1,0,1
15004,15004,0,1,0,0
15005,15005,0,1,1,1
15006,15006,0,0,0,1
15007,15007,1,0,0,0
15008,15008,1,1,1,0
15009,15009,1,0,1,1
15010,15010,0,0,0,1
15011,15011,1,1,0,1
15012,15012,1,0,0,0
15013,15013,1,0,1,1
15014,15014,0,1,1,1
15015,15015,1,0,1,1
15016,15016,0,1,1,1
15017,15017,1,1,0,1
15018,15018,1,1,0,1
15019,15019,1,0,1,1
15020,15020,0,1,0,0
15021,15021,1,1,0,1
15022,15022,0,0,0,1
15023,15023,1,0,1,1
15024,15024,1,0,0,0
15025,15025,0,1,1,1
15026,15026,1,0,1,1
15027,15027,1,1,0,1
15028,15028,1,0,1,1
15029,15029,0,1,0,0
15030,15030,1,1,1,0
15031,15031,0,0,0,1
15032,15032,0,1,0,0
15033,15033,1,0,1,1
15034,15034,0,0,1,0
15035,15035,1,0,1,1
15036,15036,0,0,1,0
15037,15037,1,1,0,1
15038,15038,1,0,0,0
15039,15039,0,0,0,1
15040,15040,1,1,0,1
15041,15041,0,0,0,1
15042,15042,1,0,1,1
15043,15043,0,0,1,0
15044,15044,1,0,1,1
15045,15045,0,0,1,0
15046,15046,1,1,0,1
15047,15047,1,1,1,0
15048,15048,0,1,0,0
15049,15049,1,0,1,1
15050,15050,1,0,0,0
15051,15051,1,0,0,0
15052,15052,1,0,1,1
15053,15053,0,1,0,0
15054,15054,1,1,1,0
15055,15055,0,1,1,1
15056,15056,0,0,1,0
15057,15057,0,0,0,1
15058,15058,1,0,0,0
15059,15059,0,0,1,0
15060,15060,0,1,1,1
15061,15061,1,0,1,1
15062,15062,1,0,0,0
15063,15063,1,0,0,0
15064,15064,1,1,0,1
15065,15065,0,1,0,0
15066,15066,0,1,1,1
15067,15067,1,1,1,0
15068,15068,1,1,1,0
15069,15069,0,1,0,0
15070,15070,0,0,0,1
15071,15071,0,1,0,0
15072,15072,1,1,0,1
15073,15073,0,1,1,1
15074,15074,1,1,1,0
15075,15075,0,1,0,0
15076,15076,0,1,1,1
15077,15077,0,0,0,1
15078,15078,1,1,0,1
15079,15079,0,1,1,1
15080,15080,1,0,0,0
15081,15081,1,0,1,1
15082,15082,1,0,0,0
15083,15083,1,0,0,0
15084,15084,0,0,1,0
15085,15085,0,1,1,1
15086,15086,1,1,1,0
15087,15087,1,0,0,0
15088,15088,0,1,1,1
15089,15089,1,0,0,0
15090,15090,0,1,0,0
15091,15091,0,1,0,0
15092,15092,0,1,0,0
15093,15093,0,1,1,1
15094,15094,0,1,0,0
15095,15095,1,0,0,0
15096,15096,1,1,0,1
15097,15097,0,1,1,1
15098,15098,1,1,1,0
15099,15099,0,0,0,1
15100,15100,0,1,0,0
15101,15101,0,0,0,1
15102,15102,0,0,1,0
15103,15103,0,1,0,0
15104,15104,1,0,0,0
15105,15105,1,1,0,1
15106,15106,0,1,1,1
15107,15107,1,1,0,1
15108,15108,0,0,1,0
15109,15109,0,1,1,1
15110,15110,1,1,1,0
15111,15111,1,0,0,0
15112,15112,0,0,0,1
15113,15113,0,1,1,1
15114,15114,1,1,0,1
15115,15115,1,1,1,0
15116,15116,1,1,1,0
15117,15117,1,0,1,1
15118,15118,1,0,1,1
15119,15119,1,1,0,1
15120,15120,1,0,1,1
15121,15121,0,0,1,0
15122,15122,1,1,0,1
15123,15123,0,0,0,1
15124,15124,1,1,0,1
15125,15125,1,0,0,0
15126,15126,1,1,1,0
15127,15127,0,0,1,0
15128,15128,0,1,1,1
15129,15129,1,1,0,1
15130,15130,0,1,0,0
15131,15131,1,0,1,1
15132,15132,0,0,0,1
15133,15133,1,0,0,0
15134,15134,0,1,0,0
15135,15135,1,0,1,1
15136,15136,0,1,0,0
15137,15137,1,0,1,1
15138,15138,1,0,1,1
15139,15139,0,1,1,1
15140,15140,1,0,0,0
15141,15141,1,0,1,1
15142,15142,0,0,1,0
15143,15143,1,0,0,0
15144,15144,0,0,1,0
15145,15145,1,1,0,1
15146,15146,0,1,1,1
15147,15147,0,0,0,1
15148,15148,1,1,1,0
15149,15149,0,0,1,0
15150,15150,1,1,1,0
15151,15151,0,0,1,0
15152,15152,1,1,1,0
15153,15153,0,1,0,0
15154,15154,1,1,1,0
15155,15155,1,1,1,0
15156,15156,1,0,0,0
15157,15157,0,1,1,1
15158,15158,1,0,0,0
15159,15159,0,0,1,0
15160,15160,0,1,1,1
15161,15161,1,1,0,1
15162,15162,1,0,0,0
15163,15163,1,1,1,0
15164,15164,1,0,0,0
15165,15165,0,1,0,0
15166,15166,1,0,0,0
15167,15167,0,1,1,1
15168,15168,0,0,1,0
15169,15169,1,1,1,0
15170,15170,0,1,1,1
15171,15171,0,1,0,0
15172,15172,1,1,0,1
15173,15173,1,0,1,1
15174,15174,0,0,1,0
15175,15175,1,0,0,0
15176,15176,0,1,0,0
15177,15177,1,0,0,0
15178,15178,0,0,0,1
15179,15179,1,0,1,1
15180,15180,0,1,0,0
15181,15181,1,1,1,0
15182,15182,1,1,1,0
15183,15183,1,1,0,1
15184,15184,0,0,0,1
15185,15185,1,0,0,0
15186,15186,0,1,1,1
15187,15187,0,0,0,1
