,clk,rising,count,count_next,correct
62514,0,0,6,6,1
62515,1,0,6,16,0
62516,1,1,6,7,1
62517,0,0,7,7,1
62518,1,0,7,7,1
62519,1,1,7,28,0
62520,0,0,8,4,0
62521,1,0,8,8,1
62522,1,1,8,1,0
62523,0,0,9,25,0
62524,1,0,9,0,0
62525,1,1,9,10,1
62526,0,0,10,11,0
62527,1,0,10,10,1
62528,1,1,10,11,1
62529,0,0,11,20,0
62530,1,0,11,0,0
62531,1,1,11,8,0
62532,0,0,12,4,0
62533,1,0,12,0,0
62534,1,1,12,18,0
62535,0,0,13,17,0
62536,1,0,13,13,1
62537,1,1,13,13,0
62538,0,0,14,14,1
62539,1,0,14,14,1
62540,1,1,14,15,1
62541,0,0,15,11,0
62542,1,0,15,24,0
62543,1,1,15,16,1
62544,0,0,16,16,1
62545,1,0,16,19,0
62546,1,1,16,29,0
62547,0,0,17,17,1
62548,1,0,17,17,1
62549,1,1,17,10,0
62550,0,0,18,13,0
62551,1,0,18,10,0
62552,1,1,18,19,1
62553,0,0,19,19,1
62554,1,0,19,19,1
62555,1,1,19,20,1
62556,0,0,20,25,0
62557,1,0,20,29,0
62558,1,1,20,2,0
62559,0,0,21,21,1
62560,1,0,21,21,1
62561,1,1,21,29,0
62562,0,0,22,22,1
62563,1,0,22,0,0
62564,1,1,22,23,1
62565,0,0,23,0,0
62566,1,0,23,23,1
62567,1,1,23,24,1
62568,0,0,24,24,1
62569,1,0,24,5,0
62570,1,1,24,11,0
62571,0,0,25,10,0
62572,1,0,25,25,1
62573,1,1,25,4,0
62574,0,0,26,0,0
62575,1,0,26,26,1
62576,1,1,26,24,0
62577,0,0,27,27,1
62578,1,0,27,9,0
62579,1,1,27,0,0
62580,0,0,28,28,1
62581,1,0,28,28,1
62582,1,1,28,7,0
62583,0,0,29,29,1
62584,1,0,29,29,1
62585,1,1,29,30,1
62586,0,0,30,21,0
62587,1,0,30,30,1
62588,1,1,30,31,1
62589,0,0,31,31,1
62590,1,0,31,31,1
62591,1,1,31,0,1
62592,0,0,0,4,0
62593,1,0,0,17,0
62594,1,1,0,28,0
62595,0,0,1,10,0
62596,1,0,1,15,0
62597,1,1,1,24,0
62598,0,0,2,11,0
62599,1,0,2,2,1
62600,1,1,2,3,1
62601,0,0,3,5,0
62602,1,0,3,14,0
62603,1,1,3,4,1
62604,0,0,4,13,0
62605,1,0,4,16,0
62606,1,1,4,5,1
62607,0,0,5,5,1
62608,1,0,5,13,0
62609,1,1,5,6,1
62610,0,0,6,6,1
62611,1,0,6,6,1
62612,1,1,6,18,0
62613,0,0,7,7,1
62614,1,0,7,5,0
62615,1,1,7,8,1
62616,0,0,8,8,1
62617,1,0,8,30,0
62618,1,1,8,10,0
62619,0,0,9,13,0
62620,1,0,9,4,0
62621,1,1,9,2,0
62622,0,0,10,12,0
62623,1,0,10,10,1
62624,1,1,10,11,1
62625,0,0,11,22,0
62626,1,0,11,11,1
62627,1,1,11,12,1
62628,0,0,12,12,1
62629,1,0,12,12,1
62630,1,1,12,23,0
62631,0,0,13,29,0
62632,1,0,13,13,1
62633,1,1,13,14,1
62634,0,0,14,14,1
62635,1,0,14,27,0
62636,1,1,14,15,1
62637,0,0,15,15,1
62638,1,0,15,15,1
62639,1,1,15,16,1
62640,0,0,16,16,1
62641,1,0,16,16,1
62642,1,1,16,17,1
62643,0,0,17,22,0
62644,1,0,17,17,1
62645,1,1,17,9,0
62646,0,0,18,29,0
62647,1,0,18,18,1
62648,1,1,18,24,0
62649,0,0,19,19,1
62650,1,0,19,11,0
62651,1,1,19,7,0
62652,0,0,20,11,0
62653,1,0,20,20,1
62654,1,1,20,21,1
62655,0,0,21,15,0
62656,1,0,21,21,1
62657,1,1,21,1,0
62658,0,0,22,4,0
62659,1,0,22,22,1
62660,1,1,22,23,1
62661,0,0,23,23,1
62662,1,0,23,23,1
62663,1,1,23,24,1
62664,0,0,24,15,0
62665,1,0,24,24,1
62666,1,1,24,25,1
62667,0,0,25,25,1
62668,1,0,25,25,1
62669,1,1,25,19,0
62670,0,0,26,26,1
62671,1,0,26,2,0
62672,1,1,26,10,0
62673,0,0,27,6,0
62674,1,0,27,27,1
62675,1,1,27,8,0
62676,0,0,28,31,0
62677,1,0,28,28,1
62678,1,1,28,29,1
62679,0,0,29,7,0
62680,1,0,29,29,1
62681,1,1,29,30,1
62682,0,0,30,30,1
62683,1,0,30,6,0
62684,1,1,30,31,1
62685,0,0,31,22,0
62686,1,0,31,31,1
62687,1,1,31,0,1
62688,0,0,0,24,0
62689,1,0,0,0,1
62690,1,1,0,24,0
62691,0,0,1,1,1
62692,1,0,1,0,0
62693,1,1,1,24,0
62694,0,0,2,15,0
62695,1,0,2,27,0
62696,1,1,2,3,1
62697,0,0,3,27,0
62698,1,0,3,8,0
62699,1,1,3,25,0
62700,0,0,4,0,0
62701,1,0,4,8,0
62702,1,1,4,5,1
62703,0,0,5,17,0
62704,1,0,5,18,0
62705,1,1,5,29,0
62706,0,0,6,6,1
62707,1,0,6,6,1
62708,1,1,6,22,0
62709,0,0,7,5,0
62710,1,0,7,17,0
62711,1,1,7,8,1
62712,0,0,8,8,1
62713,1,0,8,26,0
62714,1,1,8,7,0
62715,0,0,9,17,0
62716,1,0,9,16,0
62717,1,1,9,10,1
62718,0,0,10,26,0
62719,1,0,10,10,1
62720,1,1,10,11,1
62721,0,0,11,18,0
62722,1,0,11,11,1
62723,1,1,11,12,1
62724,0,0,12,12,1
62725,1,0,12,9,0
62726,1,1,12,27,0
62727,0,0,13,13,1
62728,1,0,13,13,1
62729,1,1,13,14,1
62730,0,0,14,12,0
62731,1,0,14,0,0
62732,1,1,14,15,1
62733,0,0,15,15,1
62734,1,0,15,0,0
62735,1,1,15,28,0
62736,0,0,16,16,1
62737,1,0,16,29,0
62738,1,1,16,17,1
62739,0,0,17,17,1
62740,1,0,17,22,0
62741,1,1,17,18,1
62742,0,0,18,30,0
62743,1,0,18,27,0
62744,1,1,18,19,1
62745,0,0,19,13,0
62746,1,0,19,19,1
62747,1,1,19,20,1
62748,0,0,20,20,1
62749,1,0,20,20,1
62750,1,1,20,11,0
62751,0,0,21,9,0
62752,1,0,21,8,0
62753,1,1,21,20,0
62754,0,0,22,22,1
62755,1,0,22,13,0
62756,1,1,22,23,1
62757,0,0,23,9,0
62758,1,0,23,23,1
62759,1,1,23,12,0
62760,0,0,24,25,0
62761,1,0,24,24,1
62762,1,1,24,25,1
62763,0,0,25,25,1
62764,1,0,25,25,1
62765,1,1,25,24,0
62766,0,0,26,18,0
62767,1,0,26,15,0
62768,1,1,26,27,1
62769,0,0,27,22,0
62770,1,0,27,27,1
62771,1,1,27,15,0
62772,0,0,28,28,1
62773,1,0,28,28,1
62774,1,1,28,27,0
62775,0,0,29,29,1
62776,1,0,29,7,0
62777,1,1,29,12,0
62778,0,0,30,30,1
62779,1,0,30,26,0
62780,1,1,30,31,1
62781,0,0,31,0,0
62782,1,0,31,21,0
62783,1,1,31,4,0
62784,0,0,0,0,1
62785,1,0,0,0,1
62786,1,1,0,26,0
62787,0,0,1,1,1
62788,1,0,1,1,1
62789,1,1,1,27,0
62790,0,0,2,6,0
62791,1,0,2,26,0
62792,1,1,2,23,0
62793,0,0,3,4,0
62794,1,0,3,3,1
62795,1,1,3,4,1
62796,0,0,4,18,0
62797,1,0,4,7,0
62798,1,1,4,16,0
62799,0,0,5,5,1
62800,1,0,5,5,1
62801,1,1,5,14,0
62802,0,0,6,7,0
62803,1,0,6,6,1
62804,1,1,6,7,1
62805,0,0,7,7,1
62806,1,0,7,7,1
62807,1,1,7,8,1
62808,0,0,8,0,0
62809,1,0,8,27,0
62810,1,1,8,9,1
62811,0,0,9,19,0
62812,1,0,9,9,1
62813,1,1,9,15,0
62814,0,0,10,31,0
62815,1,0,10,23,0
62816,1,1,10,23,0
62817,0,0,11,29,0
62818,1,0,11,7,0
62819,1,1,11,12,1
62820,0,0,12,7,0
62821,1,0,12,20,0
62822,1,1,12,13,1
62823,0,0,13,28,0
62824,1,0,13,13,1
62825,1,1,13,14,1
62826,0,0,14,14,1
62827,1,0,14,22,0
62828,1,1,14,13,0
62829,0,0,15,15,1
62830,1,0,15,2,0
62831,1,1,15,16,1
62832,0,0,16,16,1
62833,1,0,16,21,0
62834,1,1,16,17,1
62835,0,0,17,17,1
62836,1,0,17,17,1
62837,1,1,17,18,1
62838,0,0,18,30,0
62839,1,0,18,29,0
62840,1,1,18,16,0
62841,0,0,19,19,1
62842,1,0,19,19,1
62843,1,1,19,21,0
62844,0,0,20,5,0
62845,1,0,20,20,1
62846,1,1,20,21,1
62847,0,0,21,31,0
62848,1,0,21,9,0
62849,1,1,21,17,0
62850,0,0,22,22,1
62851,1,0,22,22,1
62852,1,1,22,23,1
62853,0,0,23,18,0
62854,1,0,23,23,1
62855,1,1,23,24,1
62856,0,0,24,1,0
62857,1,0,24,24,1
62858,1,1,24,9,0
62859,0,0,25,0,0
62860,1,0,25,25,1
62861,1,1,25,26,1
62862,0,0,26,7,0
62863,1,0,26,26,1
62864,1,1,26,17,0
62865,0,0,27,27,1
62866,1,0,27,1,0
62867,1,1,27,28,1
62868,0,0,28,31,0
62869,1,0,28,5,0
62870,1,1,28,29,1
62871,0,0,29,24,0
62872,1,0,29,27,0
62873,1,1,29,8,0
62874,0,0,30,3,0
62875,1,0,30,30,1
62876,1,1,30,31,1
62877,0,0,31,5,0
62878,1,0,31,20,0
62879,1,1,31,0,1
62880,0,0,0,4,0
62881,1,0,0,0,1
62882,1,1,0,0,0
62883,0,0,1,28,0
62884,1,0,1,1,1
62885,1,1,1,2,1
62886,0,0,2,2,1
62887,1,0,2,16,0
62888,1,1,2,3,1
62889,0,0,3,29,0
62890,1,0,3,3,1
62891,1,1,3,4,1
62892,0,0,4,18,0
62893,1,0,4,4,1
62894,1,1,4,5,1
62895,0,0,5,5,1
62896,1,0,5,3,0
62897,1,1,5,6,1
62898,0,0,6,31,0
62899,1,0,6,6,1
62900,1,1,6,9,0
62901,0,0,7,7,1
62902,1,0,7,14,0
62903,1,1,7,8,1
62904,0,0,8,17,0
62905,1,0,8,8,1
62906,1,1,8,9,1
62907,0,0,9,9,1
62908,1,0,9,9,1
62909,1,1,9,22,0
62910,0,0,10,10,1
62911,1,0,10,10,1
62912,1,1,10,11,1
62913,0,0,11,5,0
62914,1,0,11,11,1
62915,1,1,11,18,0
62916,0,0,12,12,1
62917,1,0,12,0,0
62918,1,1,12,3,0
62919,0,0,13,13,1
62920,1,0,13,15,0
62921,1,1,13,29,0
62922,0,0,14,30,0
62923,1,0,14,6,0
62924,1,1,14,27,0
62925,0,0,15,15,1
62926,1,0,15,12,0
62927,1,1,15,16,1
62928,0,0,16,16,1
62929,1,0,16,20,0
62930,1,1,16,17,1
62931,0,0,17,10,0
62932,1,0,17,17,1
62933,1,1,17,3,0
62934,0,0,18,2,0
62935,1,0,18,18,1
62936,1,1,18,19,1
62937,0,0,19,19,1
62938,1,0,19,19,1
62939,1,1,19,20,1
62940,0,0,20,25,0
62941,1,0,20,29,0
62942,1,1,20,17,0
62943,0,0,21,21,1
62944,1,0,21,25,0
62945,1,1,21,22,1
62946,0,0,22,22,1
62947,1,0,22,9,0
62948,1,1,22,23,1
62949,0,0,23,23,1
62950,1,0,23,23,1
62951,1,1,23,23,0
62952,0,0,24,24,1
62953,1,0,24,6,0
62954,1,1,24,24,0
62955,0,0,25,25,1
62956,1,0,25,25,1
62957,1,1,25,12,0
62958,0,0,26,26,1
62959,1,0,26,26,1
62960,1,1,26,26,0
62961,0,0,27,27,1
62962,1,0,27,17,0
62963,1,1,27,28,1
62964,0,0,28,28,1
62965,1,0,28,28,1
62966,1,1,28,29,1
62967,0,0,29,4,0
62968,1,0,29,5,0
62969,1,1,29,3,0
62970,0,0,30,30,1
62971,1,0,30,30,1
62972,1,1,30,31,1
62973,0,0,31,31,1
62974,1,0,31,31,1
62975,1,1,31,4,0
62976,0,0,0,0,1
62977,1,0,0,14,0
62978,1,1,0,27,0
62979,0,0,1,1,1
62980,1,0,1,1,1
62981,1,1,1,24,0
62982,0,0,2,16,0
62983,1,0,2,2,1
62984,1,1,2,28,0
62985,0,0,3,3,1
62986,1,0,3,28,0
62987,1,1,3,18,0
62988,0,0,4,24,0
62989,1,0,4,4,1
62990,1,1,4,5,1
62991,0,0,5,5,1
62992,1,0,5,5,1
62993,1,1,5,23,0
62994,0,0,6,25,0
62995,1,0,6,6,1
62996,1,1,6,7,1
62997,0,0,7,7,1
62998,1,0,7,13,0
62999,1,1,7,21,0
63000,0,0,8,8,1
63001,1,0,8,8,1
63002,1,1,8,9,1
63003,0,0,9,27,0
63004,1,0,9,9,1
63005,1,1,9,10,1
63006,0,0,10,24,0
63007,1,0,10,9,0
63008,1,1,10,11,1
63009,0,0,11,11,1
63010,1,0,11,11,1
63011,1,1,11,20,0
63012,0,0,12,5,0
63013,1,0,12,12,1
63014,1,1,12,13,1
63015,0,0,13,3,0
63016,1,0,13,13,1
63017,1,1,13,14,1
63018,0,0,14,20,0
63019,1,0,14,14,1
63020,1,1,14,12,0
63021,0,0,15,15,1
63022,1,0,15,16,0
63023,1,1,15,29,0
63024,0,0,16,16,1
63025,1,0,16,8,0
63026,1,1,16,17,1
63027,0,0,17,17,1
63028,1,0,17,19,0
63029,1,1,17,18,1
63030,0,0,18,22,0
63031,1,0,18,31,0
63032,1,1,18,11,0
63033,0,0,19,15,0
63034,1,0,19,19,1
63035,1,1,19,12,0
63036,0,0,20,12,0
63037,1,0,20,20,1
63038,1,1,20,15,0
63039,0,0,21,21,1
63040,1,0,21,21,1
63041,1,1,21,10,0
63042,0,0,22,17,0
63043,1,0,22,3,0
63044,1,1,22,23,1
63045,0,0,23,4,0
63046,1,0,23,10,0
63047,1,1,23,27,0
63048,0,0,24,11,0
63049,1,0,24,24,1
63050,1,1,24,25,1
63051,0,0,25,25,1
63052,1,0,25,25,1
63053,1,1,25,31,0
63054,0,0,26,27,0
63055,1,0,26,12,0
63056,1,1,26,23,0
63057,0,0,27,27,1
63058,1,0,27,31,0
63059,1,1,27,14,0
63060,0,0,28,9,0
63061,1,0,28,28,1
63062,1,1,28,21,0
63063,0,0,29,29,1
63064,1,0,29,29,1
63065,1,1,29,7,0
63066,0,0,30,30,1
63067,1,0,30,30,1
63068,1,1,30,31,1
63069,0,0,31,19,0
63070,1,0,31,9,0
63071,1,1,31,0,1
63072,0,0,0,9,0
63073,1,0,0,0,1
63074,1,1,0,17,0
63075,0,0,1,1,1
63076,1,0,1,1,1
63077,1,1,1,2,1
63078,0,0,2,2,1
63079,1,0,2,25,0
63080,1,1,2,31,0
63081,0,0,3,3,1
63082,1,0,3,17,0
63083,1,1,3,11,0
63084,0,0,4,4,1
63085,1,0,4,0,0
63086,1,1,4,5,1
63087,0,0,5,31,0
63088,1,0,5,5,1
63089,1,1,5,6,1
63090,0,0,6,6,1
63091,1,0,6,24,0
63092,1,1,6,0,0
63093,0,0,7,7,1
63094,1,0,7,7,1
63095,1,1,7,1,0
63096,0,0,8,8,1
63097,1,0,8,7,0
63098,1,1,8,9,1
63099,0,0,9,7,0
63100,1,0,9,22,0
63101,1,1,9,6,0
63102,0,0,10,10,1
63103,1,0,10,6,0
63104,1,1,10,8,0
63105,0,0,11,0,0
63106,1,0,11,24,0
63107,1,1,11,12,1
63108,0,0,12,12,1
63109,1,0,12,20,0
63110,1,1,12,14,0
63111,0,0,13,10,0
63112,1,0,13,13,1
63113,1,1,13,14,1
63114,0,0,14,14,1
63115,1,0,14,11,0
63116,1,1,14,29,0
63117,0,0,15,12,0
63118,1,0,15,15,1
63119,1,1,15,28,0
63120,0,0,16,26,0
63121,1,0,16,19,0
63122,1,1,16,17,1
63123,0,0,17,6,0
63124,1,0,17,10,0
63125,1,1,17,18,1
63126,0,0,18,1,0
63127,1,0,18,10,0
63128,1,1,18,19,1
63129,0,0,19,11,0
63130,1,0,19,21,0
63131,1,1,19,14,0
63132,0,0,20,20,1
63133,1,0,20,20,1
63134,1,1,20,2,0
63135,0,0,21,5,0
63136,1,0,21,21,1
63137,1,1,21,22,1
63138,0,0,22,22,1
63139,1,0,22,2,0
63140,1,1,22,29,0
63141,0,0,23,14,0
63142,1,0,23,1,0
63143,1,1,23,24,1
63144,0,0,24,24,1
63145,1,0,24,24,1
63146,1,1,24,17,0
63147,0,0,25,9,0
63148,1,0,25,14,0
63149,1,1,25,26,1
63150,0,0,26,26,1
63151,1,0,26,0,0
63152,1,1,26,2,0
63153,0,0,27,27,1
63154,1,0,27,27,1
63155,1,1,27,21,0
63156,0,0,28,26,0
63157,1,0,28,3,0
63158,1,1,28,29,1
63159,0,0,29,29,1
63160,1,0,29,8,0
63161,1,1,29,30,1
63162,0,0,30,20,0
63163,1,0,30,6,0
63164,1,1,30,31,1
63165,0,0,31,31,1
63166,1,0,31,31,1
63167,1,1,31,20,0
63168,0,0,0,17,0
63169,1,0,0,0,1
63170,1,1,0,9,0
63171,0,0,1,19,0
63172,1,0,1,18,0
63173,1,1,1,2,1
63174,0,0,2,5,0
63175,1,0,2,2,1
63176,1,1,2,3,1
63177,0,0,3,9,0
63178,1,0,3,3,1
63179,1,1,3,9,0
63180,0,0,4,8,0
63181,1,0,4,12,0
63182,1,1,4,5,1
63183,0,0,5,29,0
63184,1,0,5,5,1
63185,1,1,5,6,1
63186,0,0,6,19,0
63187,1,0,6,19,0
63188,1,1,6,7,1
63189,0,0,7,0,0
63190,1,0,7,7,1
63191,1,1,7,8,1
63192,0,0,8,8,1
63193,1,0,8,27,0
63194,1,1,8,20,0
63195,0,0,9,9,1
63196,1,0,9,9,1
63197,1,1,9,21,0
63198,0,0,10,10,1
63199,1,0,10,10,1
63200,1,1,10,11,1
63201,0,0,11,11,1
63202,1,0,11,15,0
63203,1,1,11,12,1
63204,0,0,12,18,0
63205,1,0,12,30,0
63206,1,1,12,13,1
63207,0,0,13,13,1
63208,1,0,13,16,0
63209,1,1,13,8,0
63210,0,0,14,14,1
63211,1,0,14,16,0
63212,1,1,14,11,0
63213,0,0,15,15,1
63214,1,0,15,6,0
63215,1,1,15,16,1
63216,0,0,16,16,1
63217,1,0,16,16,1
63218,1,1,16,17,1
63219,0,0,17,17,1
63220,1,0,17,17,1
63221,1,1,17,25,0
63222,0,0,18,14,0
63223,1,0,18,18,1
63224,1,1,18,16,0
63225,0,0,19,19,1
63226,1,0,19,19,1
63227,1,1,19,20,1
63228,0,0,20,0,0
63229,1,0,20,20,1
63230,1,1,20,20,0
63231,0,0,21,21,1
63232,1,0,21,16,0
63233,1,1,21,22,1
63234,0,0,22,22,1
63235,1,0,22,28,0
63236,1,1,22,12,0
63237,0,0,23,8,0
63238,1,0,23,30,0
63239,1,1,23,24,1
63240,0,0,24,24,1
63241,1,0,24,23,0
63242,1,1,24,25,1
63243,0,0,25,20,0
63244,1,0,25,25,1
63245,1,1,25,27,0
63246,0,0,26,11,0
63247,1,0,26,24,0
63248,1,1,26,27,1
63249,0,0,27,27,1
63250,1,0,27,27,1
63251,1,1,27,6,0
63252,0,0,28,28,1
63253,1,0,28,28,1
63254,1,1,28,29,1
63255,0,0,29,23,0
63256,1,0,29,29,1
63257,1,1,29,15,0
63258,0,0,30,30,1
63259,1,0,30,3,0
63260,1,1,30,31,1
63261,0,0,31,31,1
63262,1,0,31,7,0
63263,1,1,31,29,0
63264,0,0,0,0,1
63265,1,0,0,31,0
63266,1,1,0,31,0
63267,0,0,1,9,0
63268,1,0,1,10,0
63269,1,1,1,1,0
63270,0,0,2,2,1
63271,1,0,2,24,0
63272,1,1,2,12,0
63273,0,0,3,21,0
63274,1,0,3,27,0
63275,1,1,3,14,0
63276,0,0,4,4,1
63277,1,0,4,5,0
63278,1,1,4,5,1
63279,0,0,5,5,1
63280,1,0,5,5,1
63281,1,1,5,22,0
63282,0,0,6,6,1
63283,1,0,6,20,0
63284,1,1,6,11,0
63285,0,0,7,22,0
63286,1,0,7,27,0
63287,1,1,7,8,1
63288,0,0,8,28,0
63289,1,0,8,8,1
63290,1,1,8,9,1
63291,0,0,9,19,0
63292,1,0,9,20,0
63293,1,1,9,10,1
63294,0,0,10,10,1
63295,1,0,10,10,1
63296,1,1,10,11,1
63297,0,0,11,11,1
63298,1,0,11,24,0
63299,1,1,11,19,0
63300,0,0,12,12,1
63301,1,0,12,12,1
63302,1,1,12,13,1
63303,0,0,13,13,1
63304,1,0,13,13,1
63305,1,1,13,12,0
63306,0,0,14,14,1
63307,1,0,14,14,1
63308,1,1,14,15,1
63309,0,0,15,29,0
63310,1,0,15,9,0
63311,1,1,15,16,1
63312,0,0,16,16,1
63313,1,0,16,16,1
63314,1,1,16,2,0
63315,0,0,17,17,1
63316,1,0,17,21,0
63317,1,1,17,30,0
63318,0,0,18,18,1
63319,1,0,18,18,1
63320,1,1,18,19,1
63321,0,0,19,19,1
63322,1,0,19,19,1
63323,1,1,19,11,0
63324,0,0,20,23,0
63325,1,0,20,20,1
63326,1,1,20,21,1
63327,0,0,21,2,0
63328,1,0,21,16,0
63329,1,1,21,18,0
63330,0,0,22,30,0
63331,1,0,22,9,0
63332,1,1,22,11,0
63333,0,0,23,23,1
63334,1,0,23,6,0
63335,1,1,23,24,1
63336,0,0,24,24,1
63337,1,0,24,10,0
63338,1,1,24,25,1
63339,0,0,25,25,1
63340,1,0,25,25,1
63341,1,1,25,23,0
63342,0,0,26,11,0
63343,1,0,26,26,1
63344,1,1,26,16,0
63345,0,0,27,22,0
63346,1,0,27,27,1
63347,1,1,27,29,0
63348,0,0,28,28,1
63349,1,0,28,28,1
63350,1,1,28,18,0
63351,0,0,29,29,1
63352,1,0,29,29,1
63353,1,1,29,30,1
63354,0,0,30,22,0
63355,1,0,30,8,0
63356,1,1,30,31,1
63357,0,0,31,0,0
63358,1,0,31,14,0
63359,1,1,31,0,1
63360,0,0,0,19,0
63361,1,0,0,25,0
63362,1,1,0,1,1
63363,0,0,1,1,1
63364,1,0,1,12,0
63365,1,1,1,2,1
63366,0,0,2,9,0
63367,1,0,2,14,0
63368,1,1,2,3,1
63369,0,0,3,3,1
63370,1,0,3,3,1
63371,1,1,3,4,1
63372,0,0,4,4,1
63373,1,0,4,18,0
63374,1,1,4,5,1
63375,0,0,5,9,0
63376,1,0,5,5,1
63377,1,1,5,6,1
63378,0,0,6,6,1
63379,1,0,6,6,1
63380,1,1,6,17,0
63381,0,0,7,7,1
63382,1,0,7,23,0
63383,1,1,7,8,1
63384,0,0,8,24,0
63385,1,0,8,1,0
63386,1,1,8,31,0
63387,0,0,9,9,1
63388,1,0,9,9,1
63389,1,1,9,3,0
63390,0,0,10,7,0
63391,1,0,10,10,1
63392,1,1,10,11,1
63393,0,0,11,14,0
63394,1,0,11,6,0
63395,1,1,11,12,1
63396,0,0,12,21,0
63397,1,0,12,30,0
63398,1,1,12,13,1
63399,0,0,13,10,0
63400,1,0,13,13,1
63401,1,1,13,14,1
63402,0,0,14,14,1
63403,1,0,14,6,0
63404,1,1,14,15,1
63405,0,0,15,17,0
63406,1,0,15,21,0
63407,1,1,15,16,1
63408,0,0,16,16,1
63409,1,0,16,16,1
63410,1,1,16,17,1
63411,0,0,17,29,0
63412,1,0,17,17,1
63413,1,1,17,3,0
63414,0,0,18,18,1
63415,1,0,18,18,1
63416,1,1,18,11,0
63417,0,0,19,19,1
63418,1,0,19,10,0
63419,1,1,19,20,1
63420,0,0,20,20,1
63421,1,0,20,24,0
63422,1,1,20,21,1
63423,0,0,21,21,1
63424,1,0,21,21,1
63425,1,1,21,22,1
63426,0,0,22,22,1
63427,1,0,22,7,0
63428,1,1,22,23,1
63429,0,0,23,23,1
63430,1,0,23,16,0
63431,1,1,23,24,1
63432,0,0,24,24,1
63433,1,0,24,24,1
63434,1,1,24,31,0
63435,0,0,25,25,1
63436,1,0,25,2,0
63437,1,1,25,26,1
63438,0,0,26,26,1
63439,1,0,26,26,1
63440,1,1,26,23,0
63441,0,0,27,27,1
63442,1,0,27,27,1
63443,1,1,27,28,1
63444,0,0,28,28,1
63445,1,0,28,28,1
63446,1,1,28,20,0
63447,0,0,29,29,1
63448,1,0,29,29,1
63449,1,1,29,0,0
63450,0,0,30,28,0
63451,1,0,30,30,1
63452,1,1,30,14,0
63453,0,0,31,31,1
63454,1,0,31,12,0
63455,1,1,31,0,1
63456,0,0,0,21,0
63457,1,0,0,0,1
63458,1,1,0,0,0
63459,0,0,1,3,0
63460,1,0,1,1,1
63461,1,1,1,2,1
63462,0,0,2,2,1
63463,1,0,2,23,0
63464,1,1,2,3,1
63465,0,0,3,3,1
63466,1,0,3,3,1
63467,1,1,3,4,1
63468,0,0,4,4,1
63469,1,0,4,4,1
63470,1,1,4,10,0
63471,0,0,5,5,1
63472,1,0,5,5,1
63473,1,1,5,5,0
63474,0,0,6,30,0
63475,1,0,6,6,1
63476,1,1,6,7,1
63477,0,0,7,7,1
63478,1,0,7,31,0
63479,1,1,7,8,1
63480,0,0,8,8,1
63481,1,0,8,8,1
63482,1,1,8,8,0
63483,0,0,9,15,0
63484,1,0,9,9,1
63485,1,1,9,10,1
63486,0,0,10,10,1
63487,1,0,10,10,1
63488,1,1,10,11,1
63489,0,0,11,26,0
63490,1,0,11,5,0
63491,1,1,11,12,1
63492,0,0,12,21,0
63493,1,0,12,12,1
63494,1,1,12,13,1
63495,0,0,13,7,0
63496,1,0,13,13,1
63497,1,1,13,14,1
63498,0,0,14,18,0
63499,1,0,14,0,0
63500,1,1,14,15,1
63501,0,0,15,15,1
63502,1,0,15,23,0
63503,1,1,15,16,1
63504,0,0,16,16,1
63505,1,0,16,6,0
63506,1,1,16,17,1
63507,0,0,17,11,0
63508,1,0,17,17,1
63509,1,1,17,18,1
63510,0,0,18,12,0
63511,1,0,18,29,0
63512,1,1,18,19,1
63513,0,0,19,19,1
63514,1,0,19,11,0
63515,1,1,19,8,0
63516,0,0,20,20,1
63517,1,0,20,6,0
63518,1,1,20,21,1
63519,0,0,21,21,1
63520,1,0,21,21,1
63521,1,1,21,22,1
63522,0,0,22,17,0
63523,1,0,22,23,0
63524,1,1,22,23,1
63525,0,0,23,19,0
63526,1,0,23,23,1
63527,1,1,23,24,1
63528,0,0,24,24,1
63529,1,0,24,21,0
63530,1,1,24,25,1
63531,0,0,25,27,0
63532,1,0,25,25,1
63533,1,1,25,30,0
63534,0,0,26,13,0
63535,1,0,26,26,1
63536,1,1,26,17,0
63537,0,0,27,27,1
63538,1,0,27,23,0
63539,1,1,27,28,1
63540,0,0,28,28,1
63541,1,0,28,28,1
63542,1,1,28,21,0
63543,0,0,29,17,0
63544,1,0,29,29,1
63545,1,1,29,3,0
63546,0,0,30,0,0
63547,1,0,30,30,1
63548,1,1,30,18,0
63549,0,0,31,26,0
63550,1,0,31,31,1
63551,1,1,31,6,0
63552,0,0,0,0,1
63553,1,0,0,14,0
63554,1,1,0,1,1
63555,0,0,1,1,1
63556,1,0,1,20,0
63557,1,1,1,26,0
63558,0,0,2,2,1
63559,1,0,2,2,1
63560,1,1,2,6,0
63561,0,0,3,3,1
63562,1,0,3,7,0
63563,1,1,3,28,0
63564,0,0,4,21,0
63565,1,0,4,20,0
63566,1,1,4,5,1
63567,0,0,5,12,0
63568,1,0,5,5,1
63569,1,1,5,5,0
63570,0,0,6,6,1
63571,1,0,6,6,1
63572,1,1,6,6,0
63573,0,0,7,15,0
63574,1,0,7,7,1
63575,1,1,7,28,0
63576,0,0,8,26,0
63577,1,0,8,8,1
63578,1,1,8,9,1
63579,0,0,9,9,1
63580,1,0,9,9,1
63581,1,1,9,10,1
63582,0,0,10,10,1
63583,1,0,10,10,1
63584,1,1,10,11,1
63585,0,0,11,13,0
63586,1,0,11,11,1
63587,1,1,11,12,1
63588,0,0,12,12,1
