,clk,rising,count,count_next,correct
50193,0,0,27,32,0
50194,1,0,27,27,1
50195,1,1,27,32,0
50196,0,0,28,28,1
50197,1,0,28,28,1
50198,1,1,28,32,0
50199,0,0,29,29,1
50200,1,0,29,32,0
50201,1,1,29,32,0
50202,0,0,30,30,1
50203,1,0,30,30,1
50204,1,1,30,32,0
50205,0,0,31,31,1
50206,1,0,31,31,1
50207,1,1,31,32,0
50208,0,0,0,32,0
50209,1,0,0,32,0
50210,1,1,0,32,0
50211,0,0,1,1,1
50212,1,0,1,1,1
50213,1,1,1,2,1
50214,0,0,2,32,0
50215,1,0,2,2,1
50216,1,1,2,32,0
50217,0,0,3,32,0
50218,1,0,3,32,0
50219,1,1,3,32,0
50220,0,0,4,4,1
50221,1,0,4,32,0
50222,1,1,4,5,1
50223,0,0,5,5,1
50224,1,0,5,5,1
50225,1,1,5,32,0
50226,0,0,6,32,0
50227,1,0,6,32,0
50228,1,1,6,32,0
50229,0,0,7,32,0
50230,1,0,7,32,0
50231,1,1,7,8,1
50232,0,0,8,8,1
50233,1,0,8,8,1
50234,1,1,8,9,1
50235,0,0,9,32,0
50236,1,0,9,32,0
50237,1,1,9,32,0
50238,0,0,10,32,0
50239,1,0,10,32,0
50240,1,1,10,32,0
50241,0,0,11,32,0
50242,1,0,11,11,1
50243,1,1,11,12,1
50244,0,0,12,32,0
50245,1,0,12,12,1
50246,1,1,12,13,1
50247,0,0,13,13,1
50248,1,0,13,32,0
50249,1,1,13,32,0
50250,0,0,14,14,1
50251,1,0,14,14,1
50252,1,1,14,32,0
50253,0,0,15,32,0
50254,1,0,15,15,1
50255,1,1,15,16,1
50256,0,0,16,16,1
50257,1,0,16,16,1
50258,1,1,16,17,1
50259,0,0,17,17,1
50260,1,0,17,17,1
50261,1,1,17,32,0
50262,0,0,18,32,0
50263,1,0,18,32,0
50264,1,1,18,32,0
50265,0,0,19,32,0
50266,1,0,19,19,1
50267,1,1,19,20,1
50268,0,0,20,20,1
50269,1,0,20,32,0
50270,1,1,20,32,0
50271,0,0,21,32,0
50272,1,0,21,32,0
50273,1,1,21,32,0
50274,0,0,22,32,0
50275,1,0,22,22,1
50276,1,1,22,32,0
50277,0,0,23,23,1
50278,1,0,23,23,1
50279,1,1,23,24,1
50280,0,0,24,32,0
50281,1,0,24,32,0
50282,1,1,24,25,1
50283,0,0,25,25,1
50284,1,0,25,25,1
50285,1,1,25,26,1
50286,0,0,26,32,0
50287,1,0,26,26,1
50288,1,1,26,27,1
50289,0,0,27,27,1
50290,1,0,27,27,1
50291,1,1,27,32,0
50292,0,0,28,28,1
50293,1,0,28,28,1
50294,1,1,28,32,0
50295,0,0,29,29,1
50296,1,0,29,29,1
50297,1,1,29,32,0
50298,0,0,30,30,1
50299,1,0,30,30,1
50300,1,1,30,31,1
50301,0,0,31,32,0
50302,1,0,31,32,0
50303,1,1,31,32,0
50304,0,0,0,0,1
50305,1,0,0,32,0
50306,1,1,0,1,1
50307,0,0,1,1,1
50308,1,0,1,32,0
50309,1,1,1,32,0
50310,0,0,2,32,0
50311,1,0,2,2,1
50312,1,1,2,32,0
50313,0,0,3,3,1
50314,1,0,3,32,0
50315,1,1,3,4,1
50316,0,0,4,4,1
50317,1,0,4,4,1
50318,1,1,4,5,1
50319,0,0,5,32,0
50320,1,0,5,5,1
50321,1,1,5,32,0
50322,0,0,6,6,1
50323,1,0,6,32,0
50324,1,1,6,7,1
50325,0,0,7,32,0
50326,1,0,7,7,1
50327,1,1,7,32,0
50328,0,0,8,8,1
50329,1,0,8,8,1
50330,1,1,8,32,0
50331,0,0,9,32,0
50332,1,0,9,32,0
50333,1,1,9,10,1
50334,0,0,10,32,0
50335,1,0,10,10,1
50336,1,1,10,32,0
50337,0,0,11,32,0
50338,1,0,11,32,0
50339,1,1,11,32,0
50340,0,0,12,12,1
50341,1,0,12,12,1
50342,1,1,12,32,0
50343,0,0,13,13,1
50344,1,0,13,32,0
50345,1,1,13,14,1
50346,0,0,14,32,0
50347,1,0,14,32,0
50348,1,1,14,32,0
50349,0,0,15,32,0
50350,1,0,15,32,0
50351,1,1,15,32,0
50352,0,0,16,16,1
50353,1,0,16,16,1
50354,1,1,16,17,1
50355,0,0,17,17,1
50356,1,0,17,32,0
50357,1,1,17,32,0
50358,0,0,18,18,1
50359,1,0,18,18,1
50360,1,1,18,32,0
50361,0,0,19,19,1
50362,1,0,19,19,1
50363,1,1,19,32,0
50364,0,0,20,20,1
50365,1,0,20,20,1
50366,1,1,20,32,0
50367,0,0,21,32,0
50368,1,0,21,32,0
50369,1,1,21,22,1
50370,0,0,22,22,1
50371,1,0,22,32,0
50372,1,1,22,32,0
50373,0,0,23,32,0
50374,1,0,23,32,0
50375,1,1,23,24,1
50376,0,0,24,32,0
50377,1,0,24,32,0
50378,1,1,24,32,0
50379,0,0,25,32,0
50380,1,0,25,32,0
50381,1,1,25,32,0
50382,0,0,26,26,1
50383,1,0,26,32,0
50384,1,1,26,32,0
50385,0,0,27,27,1
50386,1,0,27,32,0
50387,1,1,27,28,1
50388,0,0,28,28,1
50389,1,0,28,32,0
50390,1,1,28,29,1
50391,0,0,29,29,1
50392,1,0,29,29,1
50393,1,1,29,30,1
50394,0,0,30,32,0
50395,1,0,30,30,1
50396,1,1,30,31,1
50397,0,0,31,31,1
50398,1,0,31,31,1
50399,1,1,31,32,0
50400,0,0,0,0,1
50401,1,0,0,0,1
50402,1,1,0,1,1
50403,0,0,1,1,1
50404,1,0,1,32,0
50405,1,1,1,2,1
50406,0,0,2,32,0
50407,1,0,2,2,1
50408,1,1,2,3,1
50409,0,0,3,32,0
50410,1,0,3,32,0
50411,1,1,3,4,1
50412,0,0,4,32,0
50413,1,0,4,4,1
50414,1,1,4,5,1
50415,0,0,5,5,1
50416,1,0,5,32,0
50417,1,1,5,32,0
50418,0,0,6,6,1
50419,1,0,6,6,1
50420,1,1,6,32,0
50421,0,0,7,32,0
50422,1,0,7,32,0
50423,1,1,7,8,1
50424,0,0,8,8,1
50425,1,0,8,8,1
50426,1,1,8,32,0
50427,0,0,9,32,0
50428,1,0,9,9,1
50429,1,1,9,32,0
50430,0,0,10,32,0
50431,1,0,10,10,1
50432,1,1,10,11,1
50433,0,0,11,11,1
50434,1,0,11,32,0
50435,1,1,11,32,0
50436,0,0,12,32,0
50437,1,0,12,12,1
50438,1,1,12,13,1
50439,0,0,13,13,1
50440,1,0,13,13,1
50441,1,1,13,14,1
50442,0,0,14,14,1
50443,1,0,14,32,0
50444,1,1,14,32,0
50445,0,0,15,15,1
50446,1,0,15,15,1
50447,1,1,15,32,0
50448,0,0,16,16,1
50449,1,0,16,16,1
50450,1,1,16,32,0
50451,0,0,17,17,1
50452,1,0,17,32,0
50453,1,1,17,32,0
50454,0,0,18,32,0
50455,1,0,18,18,1
50456,1,1,18,32,0
50457,0,0,19,32,0
50458,1,0,19,19,1
50459,1,1,19,20,1
50460,0,0,20,20,1
50461,1,0,20,32,0
50462,1,1,20,21,1
50463,0,0,21,32,0
50464,1,0,21,21,1
50465,1,1,21,32,0
50466,0,0,22,22,1
50467,1,0,22,32,0
50468,1,1,22,23,1
50469,0,0,23,32,0
50470,1,0,23,32,0
50471,1,1,23,32,0
50472,0,0,24,32,0
50473,1,0,24,24,1
50474,1,1,24,25,1
50475,0,0,25,32,0
50476,1,0,25,25,1
50477,1,1,25,26,1
50478,0,0,26,32,0
50479,1,0,26,26,1
50480,1,1,26,32,0
50481,0,0,27,27,1
50482,1,0,27,27,1
50483,1,1,27,28,1
50484,0,0,28,28,1
50485,1,0,28,32,0
50486,1,1,28,32,0
50487,0,0,29,32,0
50488,1,0,29,32,0
50489,1,1,29,30,1
50490,0,0,30,32,0
50491,1,0,30,32,0
50492,1,1,30,32,0
50493,0,0,31,32,0
50494,1,0,31,32,0
50495,1,1,31,32,0
50496,0,0,0,0,1
50497,1,0,0,32,0
50498,1,1,0,1,1
50499,0,0,1,1,1
50500,1,0,1,32,0
50501,1,1,1,32,0
50502,0,0,2,2,1
50503,1,0,2,2,1
50504,1,1,2,32,0
50505,0,0,3,3,1
50506,1,0,3,3,1
50507,1,1,3,4,1
50508,0,0,4,4,1
50509,1,0,4,32,0
50510,1,1,4,5,1
50511,0,0,5,5,1
50512,1,0,5,5,1
50513,1,1,5,6,1
50514,0,0,6,32,0
50515,1,0,6,32,0
50516,1,1,6,7,1
50517,0,0,7,7,1
50518,1,0,7,7,1
50519,1,1,7,8,1
50520,0,0,8,32,0
50521,1,0,8,32,0
50522,1,1,8,32,0
50523,0,0,9,9,1
50524,1,0,9,32,0
50525,1,1,9,32,0
50526,0,0,10,32,0
50527,1,0,10,10,1
50528,1,1,10,11,1
50529,0,0,11,32,0
50530,1,0,11,32,0
50531,1,1,11,32,0
50532,0,0,12,12,1
50533,1,0,12,12,1
50534,1,1,12,13,1
50535,0,0,13,32,0
50536,1,0,13,32,0
50537,1,1,13,32,0
50538,0,0,14,14,1
50539,1,0,14,14,1
50540,1,1,14,15,1
50541,0,0,15,15,1
50542,1,0,15,32,0
50543,1,1,15,16,1
50544,0,0,16,16,1
50545,1,0,16,16,1
50546,1,1,16,32,0
50547,0,0,17,17,1
50548,1,0,17,17,1
50549,1,1,17,18,1
50550,0,0,18,18,1
50551,1,0,18,18,1
50552,1,1,18,19,1
50553,0,0,19,32,0
50554,1,0,19,32,0
50555,1,1,19,20,1
50556,0,0,20,32,0
50557,1,0,20,20,1
50558,1,1,20,21,1
50559,0,0,21,32,0
50560,1,0,21,21,1
50561,1,1,21,32,0
50562,0,0,22,32,0
50563,1,0,22,32,0
50564,1,1,22,23,1
50565,0,0,23,23,1
50566,1,0,23,32,0
50567,1,1,23,24,1
50568,0,0,24,24,1
50569,1,0,24,24,1
50570,1,1,24,25,1
50571,0,0,25,25,1
50572,1,0,25,32,0
50573,1,1,25,26,1
50574,0,0,26,26,1
50575,1,0,26,32,0
50576,1,1,26,27,1
50577,0,0,27,27,1
50578,1,0,27,27,1
50579,1,1,27,28,1
50580,0,0,28,32,0
50581,1,0,28,32,0
50582,1,1,28,29,1
50583,0,0,29,32,0
50584,1,0,29,29,1
50585,1,1,29,30,1
50586,0,0,30,32,0
50587,1,0,30,32,0
50588,1,1,30,31,1
50589,0,0,31,32,0
50590,1,0,31,32,0
50591,1,1,31,32,0
50592,0,0,0,32,0
50593,1,0,0,0,1
50594,1,1,0,1,1
50595,0,0,1,32,0
50596,1,0,1,32,0
50597,1,1,1,32,0
50598,0,0,2,32,0
50599,1,0,2,32,0
50600,1,1,2,32,0
50601,0,0,3,32,0
50602,1,0,3,3,1
50603,1,1,3,4,1
50604,0,0,4,32,0
50605,1,0,4,32,0
50606,1,1,4,32,0
50607,0,0,5,32,0
50608,1,0,5,32,0
50609,1,1,5,6,1
50610,0,0,6,6,1
50611,1,0,6,6,1
50612,1,1,6,7,1
50613,0,0,7,7,1
50614,1,0,7,32,0
50615,1,1,7,8,1
50616,0,0,8,32,0
50617,1,0,8,32,0
50618,1,1,8,9,1
50619,0,0,9,9,1
50620,1,0,9,32,0
50621,1,1,9,32,0
50622,0,0,10,10,1
50623,1,0,10,10,1
50624,1,1,10,11,1
50625,0,0,11,11,1
50626,1,0,11,11,1
50627,1,1,11,12,1
50628,0,0,12,12,1
50629,1,0,12,32,0
50630,1,1,12,32,0
50631,0,0,13,13,1
50632,1,0,13,32,0
50633,1,1,13,32,0
50634,0,0,14,14,1
50635,1,0,14,32,0
50636,1,1,14,32,0
50637,0,0,15,15,1
50638,1,0,15,32,0
50639,1,1,15,16,1
50640,0,0,16,16,1
50641,1,0,16,32,0
50642,1,1,16,17,1
50643,0,0,17,17,1
50644,1,0,17,32,0
50645,1,1,17,18,1
50646,0,0,18,18,1
50647,1,0,18,32,0
50648,1,1,18,19,1
50649,0,0,19,19,1
50650,1,0,19,19,1
50651,1,1,19,20,1
50652,0,0,20,20,1
50653,1,0,20,20,1
50654,1,1,20,32,0
50655,0,0,21,32,0
50656,1,0,21,21,1
50657,1,1,21,32,0
50658,0,0,22,22,1
50659,1,0,22,22,1
50660,1,1,22,32,0
50661,0,0,23,32,0
50662,1,0,23,23,1
50663,1,1,23,24,1
50664,0,0,24,32,0
50665,1,0,24,24,1
50666,1,1,24,25,1
50667,0,0,25,25,1
50668,1,0,25,32,0
50669,1,1,25,26,1
50670,0,0,26,32,0
50671,1,0,26,26,1
50672,1,1,26,32,0
50673,0,0,27,27,1
50674,1,0,27,32,0
50675,1,1,27,32,0
50676,0,0,28,32,0
50677,1,0,28,32,0
50678,1,1,28,32,0
50679,0,0,29,32,0
50680,1,0,29,32,0
50681,1,1,29,32,0
50682,0,0,30,32,0
50683,1,0,30,30,1
50684,1,1,30,31,1
50685,0,0,31,31,1
50686,1,0,31,32,0
50687,1,1,31,32,0
50688,0,0,0,0,1
50689,1,0,0,0,1
50690,1,1,0,1,1
50691,0,0,1,1,1
50692,1,0,1,1,1
50693,1,1,1,2,1
50694,0,0,2,2,1
50695,1,0,2,2,1
50696,1,1,2,32,0
50697,0,0,3,32,0
50698,1,0,3,3,1
50699,1,1,3,4,1
50700,0,0,4,4,1
50701,1,0,4,32,0
50702,1,1,4,32,0
50703,0,0,5,5,1
50704,1,0,5,32,0
50705,1,1,5,32,0
50706,0,0,6,6,1
50707,1,0,6,6,1
50708,1,1,6,32,0
50709,0,0,7,32,0
50710,1,0,7,32,0
50711,1,1,7,8,1
50712,0,0,8,8,1
50713,1,0,8,8,1
50714,1,1,8,9,1
50715,0,0,9,9,1
50716,1,0,9,32,0
50717,1,1,9,10,1
50718,0,0,10,10,1
50719,1,0,10,32,0
50720,1,1,10,32,0
50721,0,0,11,11,1
50722,1,0,11,11,1
50723,1,1,11,12,1
50724,0,0,12,32,0
50725,1,0,12,32,0
50726,1,1,12,32,0
50727,0,0,13,32,0
50728,1,0,13,13,1
50729,1,1,13,32,0
50730,0,0,14,14,1
50731,1,0,14,14,1
50732,1,1,14,32,0
50733,0,0,15,32,0
50734,1,0,15,15,1
50735,1,1,15,32,0
50736,0,0,16,32,0
50737,1,0,16,16,1
50738,1,1,16,32,0
50739,0,0,17,17,1
50740,1,0,17,17,1
50741,1,1,17,18,1
50742,0,0,18,18,1
50743,1,0,18,18,1
50744,1,1,18,32,0
50745,0,0,19,19,1
50746,1,0,19,32,0
50747,1,1,19,20,1
50748,0,0,20,32,0
50749,1,0,20,20,1
50750,1,1,20,21,1
50751,0,0,21,21,1
50752,1,0,21,21,1
50753,1,1,21,22,1
50754,0,0,22,32,0
50755,1,0,22,32,0
50756,1,1,22,32,0
50757,0,0,23,23,1
50758,1,0,23,23,1
50759,1,1,23,24,1
50760,0,0,24,32,0
50761,1,0,24,32,0
50762,1,1,24,25,1
50763,0,0,25,25,1
50764,1,0,25,25,1
50765,1,1,25,26,1
50766,0,0,26,32,0
50767,1,0,26,32,0
50768,1,1,26,27,1
50769,0,0,27,27,1
50770,1,0,27,32,0
50771,1,1,27,28,1
50772,0,0,28,32,0
50773,1,0,28,28,1
50774,1,1,28,29,1
50775,0,0,29,32,0
50776,1,0,29,32,0
50777,1,1,29,30,1
50778,0,0,30,30,1
50779,1,0,30,32,0
50780,1,1,30,32,0
50781,0,0,31,31,1
50782,1,0,31,31,1
50783,1,1,31,0,1
50784,0,0,0,32,0
50785,1,0,0,0,1
50786,1,1,0,1,1
50787,0,0,1,32,0
50788,1,0,1,1,1
50789,1,1,1,32,0
50790,0,0,2,2,1
50791,1,0,2,32,0
50792,1,1,2,32,0
50793,0,0,3,32,0
50794,1,0,3,32,0
50795,1,1,3,32,0
50796,0,0,4,4,1
50797,1,0,4,32,0
50798,1,1,4,5,1
50799,0,0,5,32,0
50800,1,0,5,32,0
50801,1,1,5,32,0
50802,0,0,6,32,0
50803,1,0,6,6,1
50804,1,1,6,7,1
50805,0,0,7,32,0
50806,1,0,7,32,0
50807,1,1,7,8,1
50808,0,0,8,8,1
50809,1,0,8,32,0
50810,1,1,8,32,0
50811,0,0,9,9,1
50812,1,0,9,9,1
50813,1,1,9,10,1
50814,0,0,10,10,1
50815,1,0,10,10,1
50816,1,1,10,32,0
50817,0,0,11,32,0
50818,1,0,11,11,1
50819,1,1,11,12,1
50820,0,0,12,32,0
50821,1,0,12,12,1
50822,1,1,12,13,1
50823,0,0,13,32,0
50824,1,0,13,13,1
50825,1,1,13,32,0
50826,0,0,14,14,1
50827,1,0,14,14,1
50828,1,1,14,32,0
50829,0,0,15,15,1
50830,1,0,15,32,0
50831,1,1,15,32,0
50832,0,0,16,32,0
50833,1,0,16,16,1
50834,1,1,16,32,0
50835,0,0,17,17,1
50836,1,0,17,17,1
50837,1,1,17,32,0
50838,0,0,18,32,0
50839,1,0,18,18,1
50840,1,1,18,19,1
50841,0,0,19,32,0
50842,1,0,19,19,1
50843,1,1,19,20,1
50844,0,0,20,20,1
50845,1,0,20,20,1
50846,1,1,20,32,0
50847,0,0,21,21,1
50848,1,0,21,21,1
50849,1,1,21,32,0
50850,0,0,22,32,0
50851,1,0,22,32,0
50852,1,1,22,23,1
50853,0,0,23,32,0
50854,1,0,23,23,1
50855,1,1,23,24,1
50856,0,0,24,32,0
50857,1,0,24,24,1
50858,1,1,24,25,1
50859,0,0,25,32,0
50860,1,0,25,25,1
50861,1,1,25,26,1
50862,0,0,26,32,0
50863,1,0,26,26,1
50864,1,1,26,32,0
50865,0,0,27,32,0
50866,1,0,27,32,0
50867,1,1,27,32,0
50868,0,0,28,32,0
50869,1,0,28,28,1
50870,1,1,28,32,0
50871,0,0,29,29,1
50872,1,0,29,29,1
50873,1,1,29,30,1
50874,0,0,30,30,1
50875,1,0,30,32,0
50876,1,1,30,32,0
50877,0,0,31,31,1
50878,1,0,31,31,1
50879,1,1,31,32,0
50880,0,0,0,32,0
50881,1,0,0,32,0
50882,1,1,0,1,1
50883,0,0,1,1,1
50884,1,0,1,32,0
50885,1,1,1,32,0
50886,0,0,2,2,1
50887,1,0,2,32,0
50888,1,1,2,3,1
50889,0,0,3,32,0
50890,1,0,3,32,0
50891,1,1,3,4,1
50892,0,0,4,4,1
50893,1,0,4,32,0
50894,1,1,4,32,0
50895,0,0,5,32,0
50896,1,0,5,32,0
50897,1,1,5,32,0
50898,0,0,6,6,1
50899,1,0,6,32,0
50900,1,1,6,32,0
50901,0,0,7,7,1
50902,1,0,7,7,1
50903,1,1,7,8,1
50904,0,0,8,8,1
50905,1,0,8,8,1
50906,1,1,8,9,1
50907,0,0,9,9,1
50908,1,0,9,32,0
50909,1,1,9,32,0
50910,0,0,10,10,1
50911,1,0,10,32,0
50912,1,1,10,32,0
50913,0,0,11,11,1
50914,1,0,11,11,1
50915,1,1,11,32,0
50916,0,0,12,32,0
50917,1,0,12,32,0
50918,1,1,12,13,1
50919,0,0,13,32,0
50920,1,0,13,32,0
50921,1,1,13,32,0
50922,0,0,14,14,1
50923,1,0,14,32,0
50924,1,1,14,32,0
50925,0,0,15,15,1
50926,1,0,15,15,1
50927,1,1,15,16,1
50928,0,0,16,32,0
50929,1,0,16,16,1
50930,1,1,16,32,0
50931,0,0,17,17,1
50932,1,0,17,17,1
50933,1,1,17,18,1
50934,0,0,18,18,1
50935,1,0,18,32,0
50936,1,1,18,19,1
50937,0,0,19,19,1
50938,1,0,19,19,1
50939,1,1,19,32,0
50940,0,0,20,32,0
50941,1,0,20,20,1
50942,1,1,20,32,0
50943,0,0,21,21,1
50944,1,0,21,32,0
50945,1,1,21,22,1
50946,0,0,22,32,0
50947,1,0,22,22,1
50948,1,1,22,23,1
50949,0,0,23,32,0
50950,1,0,23,23,1
50951,1,1,23,32,0
50952,0,0,24,24,1
50953,1,0,24,24,1
50954,1,1,24,32,0
50955,0,0,25,32,0
50956,1,0,25,32,0
50957,1,1,25,26,1
50958,0,0,26,32,0
50959,1,0,26,26,1
50960,1,1,26,27,1
50961,0,0,27,32,0
50962,1,0,27,32,0
50963,1,1,27,28,1
50964,0,0,28,32,0
50965,1,0,28,28,1
50966,1,1,28,32,0
50967,0,0,29,32,0
50968,1,0,29,32,0
50969,1,1,29,32,0
50970,0,0,30,32,0
50971,1,0,30,30,1
50972,1,1,30,32,0
50973,0,0,31,32,0
50974,1,0,31,32,0
50975,1,1,31,0,1
50976,0,0,0,32,0
50977,1,0,0,32,0
50978,1,1,0,32,0
50979,0,0,1,32,0
50980,1,0,1,1,1
50981,1,1,1,2,1
50982,0,0,2,2,1
50983,1,0,2,32,0
50984,1,1,2,3,1
50985,0,0,3,3,1
50986,1,0,3,32,0
50987,1,1,3,4,1
50988,0,0,4,4,1
50989,1,0,4,4,1
50990,1,1,4,5,1
50991,0,0,5,32,0
50992,1,0,5,5,1
50993,1,1,5,32,0
50994,0,0,6,32,0
50995,1,0,6,32,0
50996,1,1,6,7,1
50997,0,0,7,32,0
50998,1,0,7,7,1
50999,1,1,7,8,1
51000,0,0,8,8,1
51001,1,0,8,8,1
51002,1,1,8,9,1
51003,0,0,9,9,1
51004,1,0,9,9,1
51005,1,1,9,32,0
51006,0,0,10,32,0
51007,1,0,10,10,1
51008,1,1,10,11,1
51009,0,0,11,11,1
51010,1,0,11,32,0
51011,1,1,11,12,1
51012,0,0,12,12,1
51013,1,0,12,12,1
51014,1,1,12,32,0
51015,0,0,13,13,1
51016,1,0,13,13,1
51017,1,1,13,32,0
51018,0,0,14,14,1
51019,1,0,14,14,1
51020,1,1,14,15,1
51021,0,0,15,32,0
51022,1,0,15,32,0
51023,1,1,15,16,1
51024,0,0,16,32,0
51025,1,0,16,32,0
51026,1,1,16,32,0
51027,0,0,17,32,0
51028,1,0,17,17,1
51029,1,1,17,32,0
51030,0,0,18,32,0
51031,1,0,18,18,1
51032,1,1,18,19,1
51033,0,0,19,19,1
51034,1,0,19,32,0
51035,1,1,19,20,1
51036,0,0,20,20,1
51037,1,0,20,32,0
51038,1,1,20,21,1
51039,0,0,21,32,0
51040,1,0,21,32,0
51041,1,1,21,32,0
51042,0,0,22,32,0
51043,1,0,22,22,1
51044,1,1,22,32,0
51045,0,0,23,32,0
51046,1,0,23,32,0
51047,1,1,23,32,0
51048,0,0,24,32,0
51049,1,0,24,24,1
51050,1,1,24,32,0
51051,0,0,25,32,0
51052,1,0,25,32,0
51053,1,1,25,32,0
51054,0,0,26,26,1
51055,1,0,26,32,0
51056,1,1,26,32,0
51057,0,0,27,27,1
51058,1,0,27,27,1
51059,1,1,27,32,0
51060,0,0,28,32,0
51061,1,0,28,28,1
51062,1,1,28,29,1
51063,0,0,29,29,1
51064,1,0,29,29,1
51065,1,1,29,30,1
51066,0,0,30,32,0
51067,1,0,30,32,0
51068,1,1,30,31,1
51069,0,0,31,31,1
51070,1,0,31,31,1
51071,1,1,31,32,0
51072,0,0,0,0,1
51073,1,0,0,0,1
51074,1,1,0,32,0
51075,0,0,1,1,1
51076,1,0,1,1,1
51077,1,1,1,32,0
51078,0,0,2,2,1
51079,1,0,2,2,1
51080,1,1,2,3,1
51081,0,0,3,3,1
51082,1,0,3,3,1
51083,1,1,3,4,1
51084,0,0,4,32,0
51085,1,0,4,4,1
51086,1,1,4,5,1
51087,0,0,5,32,0
51088,1,0,5,32,0
51089,1,1,5,6,1
51090,0,0,6,32,0
51091,1,0,6,32,0
51092,1,1,6,32,0
51093,0,0,7,32,0
51094,1,0,7,7,1
51095,1,1,7,32,0
51096,0,0,8,32,0
51097,1,0,8,8,1
51098,1,1,8,9,1
51099,0,0,9,9,1
51100,1,0,9,32,0
51101,1,1,9,32,0
51102,0,0,10,10,1
51103,1,0,10,32,0
51104,1,1,10,11,1
51105,0,0,11,11,1
51106,1,0,11,32,0
51107,1,1,11,32,0
51108,0,0,12,32,0
51109,1,0,12,12,1
51110,1,1,12,32,0
51111,0,0,13,13,1
51112,1,0,13,13,1
51113,1,1,13,14,1
51114,0,0,14,32,0
51115,1,0,14,14,1
51116,1,1,14,32,0
51117,0,0,15,15,1
51118,1,0,15,32,0
51119,1,1,15,32,0
51120,0,0,16,32,0
51121,1,0,16,32,0
51122,1,1,16,32,0
51123,0,0,17,32,0
51124,1,0,17,17,1
51125,1,1,17,18,1
51126,0,0,18,32,0
51127,1,0,18,32,0
51128,1,1,18,32,0
51129,0,0,19,19,1
51130,1,0,19,19,1
51131,1,1,19,20,1
51132,0,0,20,32,0
51133,1,0,20,32,0
51134,1,1,20,21,1
51135,0,0,21,32,0
51136,1,0,21,32,0
51137,1,1,21,22,1
51138,0,0,22,32,0
51139,1,0,22,32,0
51140,1,1,22,32,0
51141,0,0,23,32,0
51142,1,0,23,23,1
51143,1,1,23,24,1
51144,0,0,24,24,1
51145,1,0,24,32,0
51146,1,1,24,25,1
51147,0,0,25,25,1
51148,1,0,25,25,1
51149,1,1,25,32,0
51150,0,0,26,26,1
51151,1,0,26,32,0
51152,1,1,26,32,0
51153,0,0,27,32,0
51154,1,0,27,32,0
51155,1,1,27,28,1
51156,0,0,28,32,0
51157,1,0,28,32,0
51158,1,1,28,32,0
51159,0,0,29,29,1
51160,1,0,29,29,1
51161,1,1,29,32,0
51162,0,0,30,32,0
51163,1,0,30,32,0
51164,1,1,30,32,0
51165,0,0,31,32,0
51166,1,0,31,32,0
51167,1,1,31,0,1
51168,0,0,0,0,1
51169,1,0,0,0,1
51170,1,1,0,1,1
51171,0,0,1,1,1
51172,1,0,1,1,1
51173,1,1,1,32,0
51174,0,0,2,32,0
51175,1,0,2,2,1
51176,1,1,2,32,0
51177,0,0,3,32,0
51178,1,0,3,32,0
51179,1,1,3,32,0
51180,0,0,4,32,0
51181,1,0,4,4,1
51182,1,1,4,32,0
51183,0,0,5,32,0
51184,1,0,5,5,1
51185,1,1,5,32,0
51186,0,0,6,6,1
51187,1,0,6,32,0
51188,1,1,6,7,1
51189,0,0,7,7,1
51190,1,0,7,7,1
51191,1,1,7,32,0
51192,0,0,8,8,1
51193,1,0,8,32,0
51194,1,1,8,9,1
51195,0,0,9,9,1
51196,1,0,9,9,1
51197,1,1,9,32,0
51198,0,0,10,10,1
51199,1,0,10,10,1
51200,1,1,10,32,0
51201,0,0,11,32,0
51202,1,0,11,32,0
51203,1,1,11,12,1
51204,0,0,12,12,1
51205,1,0,12,32,0
51206,1,1,12,13,1
51207,0,0,13,32,0
51208,1,0,13,32,0
51209,1,1,13,14,1
51210,0,0,14,32,0
51211,1,0,14,32,0
51212,1,1,14,32,0
51213,0,0,15,15,1
51214,1,0,15,15,1
51215,1,1,15,16,1
51216,0,0,16,16,1
51217,1,0,16,32,0
51218,1,1,16,17,1
51219,0,0,17,17,1
51220,1,0,17,32,0
51221,1,1,17,18,1
51222,0,0,18,32,0
51223,1,0,18,32,0
51224,1,1,18,32,0
51225,0,0,19,32,0
51226,1,0,19,32,0
51227,1,1,19,32,0
51228,0,0,20,32,0
51229,1,0,20,32,0
51230,1,1,20,32,0
51231,0,0,21,32,0
51232,1,0,21,32,0
51233,1,1,21,22,1
51234,0,0,22,22,1
51235,1,0,22,32,0
51236,1,1,22,32,0
51237,0,0,23,32,0
51238,1,0,23,32,0
51239,1,1,23,32,0
51240,0,0,24,32,0
51241,1,0,24,32,0
51242,1,1,24,25,1
51243,0,0,25,25,1
51244,1,0,25,25,1
51245,1,1,25,32,0
51246,0,0,26,26,1
51247,1,0,26,32,0
51248,1,1,26,27,1
51249,0,0,27,32,0
51250,1,0,27,27,1
51251,1,1,27,32,0
51252,0,0,28,28,1
51253,1,0,28,32,0
51254,1,1,28,32,0
51255,0,0,29,32,0
51256,1,0,29,32,0
51257,1,1,29,32,0
51258,0,0,30,32,0
51259,1,0,30,30,1
51260,1,1,30,32,0
51261,0,0,31,31,1
51262,1,0,31,32,0
51263,1,1,31,32,0
51264,0,0,0,0,1
51265,1,0,0,0,1
51266,1,1,0,32,0
51267,0,0,1,32,0
